,actual,forecast,error,lower_ci,upper_ci
2018-07-18 02:00:00+00:00,44630.0,31967.433839737525,12662.566160262475,,
2018-07-18 03:00:00+00:00,47116.0,32650.56331823729,14465.436681762709,,
2018-07-18 04:00:00+00:00,53770.0,33972.71892467831,19797.28107532169,,
2018-07-18 05:00:00+00:00,60091.0,36630.36260902221,23460.63739097779,,
2018-07-18 06:00:00+00:00,63831.0,40525.59801847743,23305.40198152257,,
2018-07-18 07:00:00+00:00,64920.0,43807.171655435646,21112.828344564354,,
2018-07-18 08:00:00+00:00,66315.0,46235.420346574225,20079.579653425775,,
2018-07-18 09:00:00+00:00,67577.0,48036.2892344615,19540.710765538497,,
2018-07-18 10:00:00+00:00,67227.0,49470.156444644745,17756.843555355255,,
2018-07-18 11:00:00+00:00,66692.0,49297.808780067724,17394.191219932276,,
2018-07-18 12:00:00+00:00,65367.0,48020.806697615415,17346.193302384585,,
2018-07-18 13:00:00+00:00,64202.0,46983.00067071149,17218.999329288512,,
2018-07-18 14:00:00+00:00,62535.0,46842.250295299295,15692.749704700705,,
2018-07-18 15:00:00+00:00,62232.0,48477.578602751346,13754.421397248654,,
2018-07-18 16:00:00+00:00,61962.0,50998.8435906743,10963.156409325697,,
2018-07-18 17:00:00+00:00,61332.0,50716.33320754006,10615.666792459939,,
2018-07-18 18:00:00+00:00,59379.0,48916.31588617191,10462.684113828087,,
2018-07-18 19:00:00+00:00,56796.0,45488.96307027139,11307.036929728609,,
2018-07-18 20:00:00+00:00,54373.0,43035.292471591194,11337.707528408806,,
2018-07-18 21:00:00+00:00,49652.0,41733.60477394655,7918.39522605345,,
2018-07-18 22:00:00+00:00,46162.0,38342.37114530047,7819.628854699527,,
2018-07-18 23:00:00+00:00,44133.0,35208.12514239602,8924.87485760398,,
2018-07-19 00:00:00+00:00,43055.0,33141.09842677793,9913.901573222072,,
2018-07-19 01:00:00+00:00,42923.0,32016.974990975108,10906.025009024892,,
2018-07-19 02:00:00+00:00,43808.0,31920.153099772113,11887.846900227887,,
2018-07-19 03:00:00+00:00,46117.0,32603.28257827188,13513.71742172812,,
2018-07-19 04:00:00+00:00,53088.0,33925.4381847129,19162.561815287103,,
2018-07-19 05:00:00+00:00,59277.0,36583.0818690568,22693.918130943202,,
2018-07-19 06:00:00+00:00,63152.0,40478.31727851202,22673.68272148798,,
2018-07-19 07:00:00+00:00,64903.0,43759.890915470234,21143.109084529766,,
2018-07-19 08:00:00+00:00,65807.0,46188.13960660881,19618.860393391187,,
2018-07-19 09:00:00+00:00,67186.0,47989.00849449609,19196.99150550391,,
2018-07-19 10:00:00+00:00,66772.0,49422.87570467933,17349.124295320667,,
2018-07-19 11:00:00+00:00,65788.0,49250.52804010231,16537.471959897688,,
2018-07-19 12:00:00+00:00,64644.0,47973.52595765,16670.474042349997,,
2018-07-19 13:00:00+00:00,63642.0,46935.719930746076,16706.280069253924,,
2018-07-19 14:00:00+00:00,62465.0,46794.96955533388,15670.030444666118,,
2018-07-19 15:00:00+00:00,62423.0,48430.297862785934,13992.702137214066,,
2018-07-19 16:00:00+00:00,61842.0,50951.56285070889,10890.437149291109,,
2018-07-19 17:00:00+00:00,60875.0,50669.05246757465,10205.94753242535,,
2018-07-19 18:00:00+00:00,58495.0,48869.0351462065,9625.964853793499,,
2018-07-19 19:00:00+00:00,56567.0,45441.68233030598,11125.31766969402,,
2018-07-19 20:00:00+00:00,54239.0,42988.01173162578,11250.988268374218,,
2018-07-19 21:00:00+00:00,49663.0,41686.32403398114,7976.675966018862,,
2018-07-19 22:00:00+00:00,46125.0,38295.09040533506,7829.9095946649395,,
2018-07-19 23:00:00+00:00,44048.0,35160.84440243061,8887.155597569392,,
2018-07-20 00:00:00+00:00,42709.0,33093.817686812516,9615.182313187484,,
2018-07-20 01:00:00+00:00,42771.0,31969.694251009696,10801.305748990304,,
2018-07-20 02:00:00+00:00,43691.0,31872.8723598067,11818.1276401933,,
2018-07-20 03:00:00+00:00,46043.0,32556.001838306467,13486.998161693533,,
2018-07-20 04:00:00+00:00,52867.0,33878.157444747485,18988.842555252515,,
2018-07-20 05:00:00+00:00,59449.0,36535.801129091386,22913.198870908614,,
2018-07-20 06:00:00+00:00,63145.0,40431.03653854661,22713.963461453393,,
2018-07-20 07:00:00+00:00,64448.0,43712.61017550482,20735.389824495178,,
2018-07-20 08:00:00+00:00,65949.0,46140.8588666434,19808.1411333566,,
2018-07-20 09:00:00+00:00,67099.0,47941.72775453068,19157.27224546932,,
2018-07-20 10:00:00+00:00,65694.0,49375.59496471392,16318.40503528608,,
2018-07-20 11:00:00+00:00,64480.0,49203.2473001369,15276.7526998631,,
2018-07-20 12:00:00+00:00,63426.0,47926.24521768459,15499.75478231541,,
2018-07-20 13:00:00+00:00,62220.0,46888.439190780664,15331.560809219336,,
2018-07-20 14:00:00+00:00,61144.0,46747.68881536847,14396.31118463153,,
2018-07-20 15:00:00+00:00,60845.0,48383.01712282052,12461.982877179478,,
2018-07-20 16:00:00+00:00,59826.0,50904.28211074348,8921.71788925652,,
2018-07-20 17:00:00+00:00,58351.0,50621.77172760924,7729.228272390763,,
2018-07-20 18:00:00+00:00,55507.0,48821.75440624109,6685.245593758911,,
2018-07-20 19:00:00+00:00,53580.0,45394.40159034057,8185.598409659433,,
2018-07-20 20:00:00+00:00,51644.0,42940.73099166037,8703.26900833963,,
2018-07-20 21:00:00+00:00,47422.0,41639.043294015726,5782.956705984274,,
2018-07-20 22:00:00+00:00,44542.0,38247.80966536965,6294.190334630352,,
2018-07-20 23:00:00+00:00,42540.0,35113.563662465196,7426.436337534804,,
2018-07-21 00:00:00+00:00,40976.0,33046.5369468471,7929.4630531528965,,
2018-07-21 01:00:00+00:00,40238.0,31922.413511044284,8315.586488955716,,
2018-07-21 02:00:00+00:00,39640.0,31825.59161984129,7814.408380158711,,
2018-07-21 03:00:00+00:00,39771.0,32508.721098341055,7262.278901658945,,
2018-07-21 04:00:00+00:00,42044.0,33830.87670478207,8213.123295217927,,
2018-07-21 05:00:00+00:00,46126.0,36488.52038912597,9637.479610874027,,
2018-07-21 06:00:00+00:00,49823.0,40383.755798581195,9439.244201418805,,
2018-07-21 07:00:00+00:00,52635.0,43665.32943553941,8969.67056446059,,
2018-07-21 08:00:00+00:00,54553.0,46093.57812667799,8459.421873322011,,
2018-07-21 09:00:00+00:00,55094.0,47894.44701456527,7199.552985434733,,
2018-07-21 10:00:00+00:00,54210.0,49328.31422474851,4881.685775251492,,
2018-07-21 11:00:00+00:00,52583.0,49155.96656017149,3427.033439828512,,
2018-07-21 12:00:00+00:00,51005.0,47878.96447771918,3126.035522280821,,
2018-07-21 13:00:00+00:00,50295.0,46841.15845081525,3453.841549184748,,
2018-07-21 14:00:00+00:00,50102.0,46700.40807540306,3401.5919245969417,,
2018-07-21 15:00:00+00:00,50445.0,48335.73638285511,2109.2636171448903,,
2018-07-21 16:00:00+00:00,50645.0,50857.00137077807,-212.0013707780672,,
2018-07-21 17:00:00+00:00,49758.0,50574.490987643825,-816.4909876438251,,
2018-07-21 18:00:00+00:00,47699.0,48774.47366627568,-1075.4736662756768,,
2018-07-21 19:00:00+00:00,46274.0,45347.120850375155,926.879149624845,,
2018-07-21 20:00:00+00:00,45462.0,42893.45025169496,2568.549748305042,,
2018-07-21 21:00:00+00:00,42305.0,41591.762554050314,713.2374459496859,,
2018-07-21 22:00:00+00:00,40197.0,38200.528925404236,1996.4710745957636,,
2018-07-21 23:00:00+00:00,38397.0,35066.282922499784,3330.717077500216,,
2018-07-22 00:00:00+00:00,37354.0,32999.25620688169,4354.7437931183085,,
2018-07-22 01:00:00+00:00,36818.0,31875.132771078872,4942.867228921128,,
2018-07-22 02:00:00+00:00,36852.0,31778.310879875877,5073.689120124123,,
2018-07-22 03:00:00+00:00,36463.0,32461.440358375643,4001.559641624357,,
2018-07-22 04:00:00+00:00,36858.0,33783.59596481666,3074.404035183339,,
2018-07-22 05:00:00+00:00,39165.0,36441.23964916056,2723.7603508394386,,
2018-07-22 06:00:00+00:00,42152.0,40336.47505861578,1815.5249413842175,,
2018-07-22 07:00:00+00:00,45176.0,43618.048695574,1557.951304426002,,
2018-07-22 08:00:00+00:00,47458.0,46046.29738671258,1411.7026132874234,,
2018-07-22 09:00:00+00:00,49618.0,47847.166274599855,1770.8337254001453,,
2018-07-22 10:00:00+00:00,49550.0,49281.033484783096,268.96651521690364,,
2018-07-22 11:00:00+00:00,47687.0,49108.685820206076,-1421.6858202060757,,
2018-07-22 12:00:00+00:00,46179.0,47831.68373775377,-1652.6837377537668,,
2018-07-22 13:00:00+00:00,45863.0,46793.87771084984,-930.8777108498398,,
2018-07-22 14:00:00+00:00,46050.0,46653.127335437646,-603.1273354376463,,
2018-07-22 15:00:00+00:00,47170.0,48288.4556428897,-1118.4556428896976,,
2018-07-22 16:00:00+00:00,48015.0,50809.720630812655,-2794.720630812655,,
2018-07-22 17:00:00+00:00,47981.0,50527.21024767841,-2546.210247678413,,
2018-07-22 18:00:00+00:00,47860.0,48727.192926310265,-867.1929263102647,,
2018-07-22 19:00:00+00:00,47786.0,45299.84011040974,2486.159889590257,,
2018-07-22 20:00:00+00:00,47763.0,42846.169511729546,4916.830488270454,,
2018-07-22 21:00:00+00:00,44539.0,41544.4818140849,2994.518185915098,,
2018-07-22 22:00:00+00:00,42073.0,38153.248185438824,3919.7518145611757,,
2018-07-22 23:00:00+00:00,40545.0,35019.00218253437,5525.997817465628,,
2018-07-23 00:00:00+00:00,39808.0,32951.97546691628,6856.024533083721,,
2018-07-23 01:00:00+00:00,39810.0,31827.85203111346,7982.14796888654,,
2018-07-23 02:00:00+00:00,41238.0,31731.030139910465,9506.969860089535,,
2018-07-23 03:00:00+00:00,44383.0,32414.15961841023,11968.84038158977,,
2018-07-23 04:00:00+00:00,52339.0,33736.31522485125,18602.68477514875,,
2018-07-23 05:00:00+00:00,59527.0,36393.95890919515,23133.04109080485,,
2018-07-23 06:00:00+00:00,63453.0,40289.19431865037,23163.80568134963,,
2018-07-23 07:00:00+00:00,64579.0,43570.767955608586,21008.232044391414,,
2018-07-23 08:00:00+00:00,66047.0,45999.016646747164,20047.983353252836,,
2018-07-23 09:00:00+00:00,67646.0,47799.88553463444,19846.114465365557,,
2018-07-23 10:00:00+00:00,67520.0,49233.752744817684,18286.247255182316,,
2018-07-23 11:00:00+00:00,66797.0,49061.405080240664,17735.594919759336,,
2018-07-23 12:00:00+00:00,65371.0,47784.402997788355,17586.597002211645,,
2018-07-23 13:00:00+00:00,64490.0,46746.59697088443,17743.403029115572,,
2018-07-23 14:00:00+00:00,63042.0,46605.846595472234,16436.153404527766,,
2018-07-23 15:00:00+00:00,62775.0,48241.174902924286,14533.825097075714,,
2018-07-23 16:00:00+00:00,62400.0,50762.43989084724,11637.560109152757,,
2018-07-23 17:00:00+00:00,61381.0,50479.929507713,10901.070492286999,,
2018-07-23 18:00:00+00:00,59113.0,48679.91218634485,10433.087813655147,,
2018-07-23 19:00:00+00:00,56875.0,45252.55937044433,11622.44062955567,,
2018-07-23 20:00:00+00:00,54971.0,42798.888771764134,12172.111228235866,,
2018-07-23 21:00:00+00:00,50428.0,41497.20107411949,8930.79892588051,,
2018-07-23 22:00:00+00:00,46724.0,38105.96744547341,8618.032554526588,,
2018-07-23 23:00:00+00:00,44708.0,34971.72144256896,9736.27855743104,,
2018-07-24 00:00:00+00:00,43586.0,32904.69472695087,10681.305273049133,,
2018-07-24 01:00:00+00:00,43539.0,31780.571291148048,11758.428708851952,,
2018-07-24 02:00:00+00:00,44544.0,31683.749399945053,12860.250600054947,,
2018-07-24 03:00:00+00:00,47269.0,32366.87887844482,14902.121121555181,,
2018-07-24 04:00:00+00:00,54005.0,33689.03448488584,20315.965515114163,,
2018-07-24 05:00:00+00:00,60404.0,36346.67816922974,24057.321830770263,,
2018-07-24 06:00:00+00:00,64303.0,40241.91357868496,24061.08642131504,,
2018-07-24 07:00:00+00:00,65598.0,43523.487215643174,22074.512784356826,,
2018-07-24 08:00:00+00:00,67150.0,45951.73590678175,21198.264093218248,,
2018-07-24 09:00:00+00:00,68711.0,47752.60479466903,20958.39520533097,,
2018-07-24 10:00:00+00:00,68184.0,49186.47200485227,18997.527995147728,,
2018-07-24 11:00:00+00:00,67243.0,49014.12434027525,18228.87565972475,,
2018-07-24 12:00:00+00:00,65974.0,47737.12225782294,18236.877742177057,,
2018-07-24 13:00:00+00:00,65098.0,46699.316230919016,18398.683769080984,,
2018-07-24 14:00:00+00:00,64076.0,46558.56585550682,17517.434144493178,,
2018-07-24 15:00:00+00:00,63665.0,48193.89416295887,15471.105837041127,,
2018-07-24 16:00:00+00:00,62910.0,50715.15915088183,12194.840849118169,,
2018-07-24 17:00:00+00:00,62177.0,50432.64876774759,11744.351232252411,,
2018-07-24 18:00:00+00:00,59957.0,48632.63144637944,11324.36855362056,,
2018-07-24 19:00:00+00:00,57984.0,45205.27863047892,12778.721369521081,,
2018-07-24 20:00:00+00:00,55766.0,42751.60803179872,13014.391968201278,,
2018-07-24 21:00:00+00:00,51337.0,41449.92033415408,9887.079665845922,,
2018-07-24 22:00:00+00:00,48520.0,38058.686705508,10461.313294492,,
2018-07-24 23:00:00+00:00,46013.0,34924.44070260355,11088.559297396452,,
2018-07-25 00:00:00+00:00,44877.0,32857.413986985455,12019.586013014545,,
2018-07-25 01:00:00+00:00,44841.0,31733.290551182636,13107.709448817364,,
2018-07-25 02:00:00+00:00,45691.0,31636.46865997964,14054.53134002036,,
2018-07-25 03:00:00+00:00,48279.0,32319.598138479407,15959.401861520593,,
2018-07-25 04:00:00+00:00,55368.0,33641.753744920425,21726.246255079575,,
2018-07-25 05:00:00+00:00,61382.0,36299.397429264325,25082.602570735675,,
2018-07-25 06:00:00+00:00,64700.0,40194.632838719546,24505.367161280454,,
2018-07-25 07:00:00+00:00,66496.0,43476.20647567776,23019.79352432224,,
2018-07-25 08:00:00+00:00,68428.0,45904.45516681634,22523.54483318366,,
2018-07-25 09:00:00+00:00,70121.0,47705.32405470362,22415.67594529638,,
2018-07-25 10:00:00+00:00,69605.0,49139.19126488686,20465.80873511314,,
2018-07-25 11:00:00+00:00,68721.0,48966.84360030984,19754.15639969016,,
2018-07-25 12:00:00+00:00,67214.0,47689.84151785753,19524.15848214247,,
2018-07-25 13:00:00+00:00,66038.0,46652.0354909536,19385.964509046396,,
2018-07-25 14:00:00+00:00,64817.0,46511.28511554141,18305.71488445859,,
2018-07-25 15:00:00+00:00,63601.0,48146.61342299346,15454.386577006539,,
2018-07-25 16:00:00+00:00,63270.0,50667.87841091642,12602.121589083581,,
2018-07-25 17:00:00+00:00,62687.0,50385.36802778218,12301.631972217823,,
2018-07-25 18:00:00+00:00,60436.0,48585.35070641403,11850.649293585971,,
2018-07-25 19:00:00+00:00,58462.0,45157.99789051351,13304.002109486493,,
2018-07-25 20:00:00+00:00,56147.0,42704.32729183331,13442.67270816669,,
2018-07-25 21:00:00+00:00,52042.0,41402.639594188666,10639.360405811334,,
2018-07-25 22:00:00+00:00,48260.0,38011.40596554259,10248.594034457412,,
2018-07-25 23:00:00+00:00,46415.0,34877.159962638136,11537.840037361864,,
2018-07-26 00:00:00+00:00,45033.0,32810.13324702004,12222.866752979957,,
2018-07-26 01:00:00+00:00,44908.0,31686.009811217224,13221.990188782776,,
2018-07-26 02:00:00+00:00,45742.0,31589.18792001423,14152.812079985772,,
2018-07-26 03:00:00+00:00,48163.0,32272.317398513995,15890.682601486005,,
2018-07-26 04:00:00+00:00,54830.0,33594.47300495501,21235.526995044987,,
2018-07-26 05:00:00+00:00,61184.0,36252.11668929891,24931.883310701087,,
2018-07-26 06:00:00+00:00,64759.0,40147.352098754134,24611.647901245866,,
2018-07-26 07:00:00+00:00,66724.0,43428.92573571235,23295.07426428765,,
2018-07-26 08:00:00+00:00,68132.0,45857.17442685093,22274.82557314907,,
2018-07-26 09:00:00+00:00,69853.0,47658.04331473821,22194.956685261794,,
2018-07-26 10:00:00+00:00,69157.0,49091.91052492145,20065.089475078552,,
2018-07-26 11:00:00+00:00,68230.0,48919.56286034443,19310.437139655573,,
2018-07-26 12:00:00+00:00,67034.0,47642.56077789212,19391.43922210788,,
2018-07-26 13:00:00+00:00,66316.0,46604.75475098819,19711.24524901181,,
2018-07-26 14:00:00+00:00,65057.0,46464.004375576,18592.995624424002,,
2018-07-26 15:00:00+00:00,64278.0,48099.33268302805,16178.66731697195,,
2018-07-26 16:00:00+00:00,63443.0,50620.59767095101,12822.402329048993,,
2018-07-26 17:00:00+00:00,62691.0,50338.087287816765,12352.912712183235,,
2018-07-26 18:00:00+00:00,61037.0,48538.06996644862,12498.930033551384,,
2018-07-26 19:00:00+00:00,58883.0,45110.717150548095,13772.282849451905,,
2018-07-26 20:00:00+00:00,56640.0,42657.0465518679,13982.953448132102,,
2018-07-26 21:00:00+00:00,51931.0,41355.358854223254,10575.641145776746,,
2018-07-26 22:00:00+00:00,48961.0,37964.125225577176,10996.874774422824,,
2018-07-26 23:00:00+00:00,46865.0,34829.879222672724,12035.120777327276,,
2018-07-27 00:00:00+00:00,45438.0,32762.852507054627,12675.147492945373,,
2018-07-27 01:00:00+00:00,45088.0,31638.729071251808,13449.270928748192,,
2018-07-27 02:00:00+00:00,45886.0,31541.907180048813,14344.092819951187,,
2018-07-27 03:00:00+00:00,48606.0,32225.03665854858,16380.963341451421,,
2018-07-27 04:00:00+00:00,55288.0,33547.1922649896,21740.8077350104,,
2018-07-27 05:00:00+00:00,61293.0,36204.8359493335,25088.1640506665,,
2018-07-27 06:00:00+00:00,64947.0,40100.07135878872,24846.928641211278,,
2018-07-27 07:00:00+00:00,66853.0,43381.64499574694,23471.355004253062,,
2018-07-27 08:00:00+00:00,68148.0,45809.893686885516,22338.106313114484,,
2018-07-27 09:00:00+00:00,69103.0,47610.762574772794,21492.237425227206,,
2018-07-27 10:00:00+00:00,68315.0,49044.629784956036,19270.370215043964,,
2018-07-27 11:00:00+00:00,67093.0,48872.282120379015,18220.717879620985,,
2018-07-27 12:00:00+00:00,65369.0,47595.28003792671,17773.719962073294,,
2018-07-27 13:00:00+00:00,64315.0,46557.47401102278,17757.52598897722,,
2018-07-27 14:00:00+00:00,63413.0,46416.723635610586,16996.276364389414,,
2018-07-27 15:00:00+00:00,62967.0,48052.05194306264,14914.948056937363,,
2018-07-27 16:00:00+00:00,62409.0,50573.316930985595,11835.683069014405,,
2018-07-27 17:00:00+00:00,61336.0,50290.80654785135,11045.193452148647,,
2018-07-27 18:00:00+00:00,58944.0,48490.789226483204,10453.210773516796,,
2018-07-27 19:00:00+00:00,56223.0,45063.43641058268,11159.563589417317,,
2018-07-27 20:00:00+00:00,53636.0,42609.765811902485,11026.234188097515,,
2018-07-27 21:00:00+00:00,50730.0,41308.07811425784,9421.921885742158,,
2018-07-27 22:00:00+00:00,47738.0,37916.844485611764,9821.155514388236,,
2018-07-27 23:00:00+00:00,45421.0,34782.59848270731,10638.401517292688,,
2018-07-28 00:00:00+00:00,44333.0,32715.571767089215,11617.428232910785,,
2018-07-28 01:00:00+00:00,43515.0,31591.448331286396,11923.551668713604,,
2018-07-28 02:00:00+00:00,42851.0,31494.6264400834,11356.3735599166,,
2018-07-28 03:00:00+00:00,43197.0,32177.755918583167,11019.244081416833,,
2018-07-28 04:00:00+00:00,44925.0,33499.91152502419,11425.088474975812,,
2018-07-28 05:00:00+00:00,48675.0,36157.55520936809,12517.444790631911,,
2018-07-28 06:00:00+00:00,52002.0,40052.79061882331,11949.20938117669,,
2018-07-28 07:00:00+00:00,55295.0,43334.364255781526,11960.635744218474,,
2018-07-28 08:00:00+00:00,56738.0,45762.612946920104,10975.387053079896,,
2018-07-28 09:00:00+00:00,57207.0,47563.48183480738,9643.518165192618,,
2018-07-28 10:00:00+00:00,56793.0,48997.349044990624,7795.650955009376,,
2018-07-28 11:00:00+00:00,55022.0,48825.0013804136,6196.998619586397,,
2018-07-28 12:00:00+00:00,53571.0,47547.999297961294,6023.000702038706,,
2018-07-28 13:00:00+00:00,53062.0,46510.19327105737,6551.806728942633,,
2018-07-28 14:00:00+00:00,52720.0,46369.442895645174,6350.557104354826,,
2018-07-28 15:00:00+00:00,52519.0,48004.771203097225,4514.228796902775,,
2018-07-28 16:00:00+00:00,52260.0,50526.03619102018,1733.9638089798173,,
2018-07-28 17:00:00+00:00,51542.0,50243.52580788594,1298.4741921140594,,
2018-07-28 18:00:00+00:00,49582.0,48443.50848651779,1138.4915134822077,,
2018-07-28 19:00:00+00:00,48113.0,45016.15567061727,3096.8443293827295,,
2018-07-28 20:00:00+00:00,47451.0,42562.48507193707,4888.514928062927,,
2018-07-28 21:00:00+00:00,44087.0,41260.79737429243,2826.2026257075704,,
2018-07-28 22:00:00+00:00,41053.0,37869.56374564635,3183.436254353648,,
2018-07-28 23:00:00+00:00,39588.0,34735.3177427419,4852.6822572581,,
2018-07-29 00:00:00+00:00,38269.0,32668.291027123803,5600.708972876197,,
2018-07-29 01:00:00+00:00,37929.0,31544.167591320984,6384.832408679016,,
2018-07-29 02:00:00+00:00,37580.0,31447.34570011799,6132.654299882011,,
2018-07-29 03:00:00+00:00,37375.0,32130.475178617755,5244.524821382245,,
2018-07-29 04:00:00+00:00,37554.0,33452.63078505878,4101.369214941224,,
2018-07-29 05:00:00+00:00,39679.0,36110.27446940268,3568.725530597323,,
2018-07-29 06:00:00+00:00,42752.0,40005.5098788579,2746.490121142102,,
2018-07-29 07:00:00+00:00,45583.0,43287.08351581611,2295.9164841838865,,
2018-07-29 08:00:00+00:00,47317.0,45715.33220695469,1601.667793045308,,
2018-07-29 09:00:00+00:00,49453.0,47516.20109484197,1936.7989051580298,,
2018-07-29 10:00:00+00:00,49224.0,48950.06830502521,273.9316949747881,,
2018-07-29 11:00:00+00:00,47833.0,48777.72064044819,-944.7206404481913,,
2018-07-29 12:00:00+00:00,47044.0,47500.71855799588,-456.7185579958823,,
2018-07-29 13:00:00+00:00,46351.0,46462.912531091955,-111.91253109195532,,
2018-07-29 14:00:00+00:00,46262.0,46322.16215567976,-60.16215567976178,,
2018-07-29 15:00:00+00:00,47248.0,47957.49046313181,-709.4904631318132,,
2018-07-29 16:00:00+00:00,48004.0,50478.75545105477,-2474.7554510547707,,
2018-07-29 17:00:00+00:00,48237.0,50196.24506792053,-1959.2450679205285,,
2018-07-29 18:00:00+00:00,48278.0,48396.22774655238,-118.22774655238027,,
2018-07-29 19:00:00+00:00,48805.0,44968.87493065186,3836.1250693481416,,
2018-07-29 20:00:00+00:00,49231.0,42515.20433197166,6715.795668028339,,
2018-07-29 21:00:00+00:00,46372.0,41213.51663432702,5158.4833656729825,,
2018-07-29 22:00:00+00:00,43855.0,37822.28300568094,6032.71699431906,,
2018-07-29 23:00:00+00:00,42142.0,34688.03700277649,7453.9629972235125,,
2018-07-30 00:00:00+00:00,41173.0,32621.01028715839,8551.989712841609,,
2018-07-30 01:00:00+00:00,41277.0,31496.88685135557,9780.113148644428,,
2018-07-30 02:00:00+00:00,41913.0,31400.064960152577,10512.935039847423,,
2018-07-30 03:00:00+00:00,45120.0,32083.194438652343,13036.805561347657,,
2018-07-30 04:00:00+00:00,52520.0,33405.350045093364,19114.649954906636,,
2018-07-30 05:00:00+00:00,58449.0,36062.993729437265,22386.006270562735,,
2018-07-30 06:00:00+00:00,62435.0,39958.229138892486,22476.770861107514,,
2018-07-30 07:00:00+00:00,64292.0,43239.8027758507,21052.1972241493,,
2018-07-30 08:00:00+00:00,65763.0,45668.05146698928,20094.94853301072,,
2018-07-30 09:00:00+00:00,67171.0,47468.92035487656,19702.079645123442,,
2018-07-30 10:00:00+00:00,67217.0,48902.7875650598,18314.2124349402,,
2018-07-30 11:00:00+00:00,66742.0,48730.43990048278,18011.56009951722,,
2018-07-30 12:00:00+00:00,65720.0,47453.43781803047,18266.56218196953,,
2018-07-30 13:00:00+00:00,64785.0,46415.63179112654,18369.368208873457,,
2018-07-30 14:00:00+00:00,63488.0,46274.88141571435,17213.11858428565,,
2018-07-30 15:00:00+00:00,62838.0,47910.2097231664,14927.790276833599,,
2018-07-30 16:00:00+00:00,62122.0,50431.47471108936,11690.525288910641,,
2018-07-30 17:00:00+00:00,61603.0,50148.96432795512,11454.035672044884,,
2018-07-30 18:00:00+00:00,58944.0,48348.94700658697,10595.052993413032,,
2018-07-30 19:00:00+00:00,57389.0,44921.59419068645,12467.405809313554,,
2018-07-30 20:00:00+00:00,55515.0,42467.92359200625,13047.07640799375,,
2018-07-30 21:00:00+00:00,50883.0,41166.235894361605,9716.764105638395,,
2018-07-30 22:00:00+00:00,47926.0,37775.00226571553,10150.997734284472,,
2018-07-30 23:00:00+00:00,46167.0,34640.756262811075,11526.243737188925,,
2018-07-31 00:00:00+00:00,44929.0,32573.72954719298,12355.27045280702,,
2018-07-31 01:00:00+00:00,44747.0,31449.60611139016,13297.39388860984,,
2018-07-31 02:00:00+00:00,45402.0,31352.784220187164,14049.215779812836,,
2018-07-31 03:00:00+00:00,47886.0,32035.91369868693,15850.08630131307,,
2018-07-31 04:00:00+00:00,54136.0,33358.06930512795,20777.930694872048,,
2018-07-31 05:00:00+00:00,60132.0,36015.71298947185,24116.287010528147,,
2018-07-31 06:00:00+00:00,64142.0,39910.948398927074,24231.051601072926,,
2018-07-31 07:00:00+00:00,65936.0,43192.52203588529,22743.47796411471,,
2018-07-31 08:00:00+00:00,67687.0,45620.77072702387,22066.229272976132,,
2018-07-31 09:00:00+00:00,69112.0,47421.639614911146,21690.360385088854,,
2018-07-31 10:00:00+00:00,68446.0,48855.50682509439,19590.493174905612,,
2018-07-31 11:00:00+00:00,67798.0,48683.15916051737,19114.840839482633,,
2018-07-31 12:00:00+00:00,66526.0,47406.15707806506,19119.842921934942,,
2018-07-31 13:00:00+00:00,65499.0,46368.35105116113,19130.64894883887,,
2018-07-31 14:00:00+00:00,64524.0,46227.60067574894,18296.399324251062,,
2018-07-31 15:00:00+00:00,63713.0,47862.92898320099,15850.071016799011,,
2018-07-31 16:00:00+00:00,63311.0,50384.19397112395,12926.806028876053,,
2018-07-31 17:00:00+00:00,62282.0,50101.683587989704,12180.316412010296,,
2018-07-31 18:00:00+00:00,59871.0,48301.666266621556,11569.333733378444,,
2018-07-31 19:00:00+00:00,58034.0,44874.313450721034,13159.686549278966,,
2018-07-31 20:00:00+00:00,55599.0,42420.64285204084,13178.357147959163,,
2018-07-31 21:00:00+00:00,51435.0,41118.95515439619,10316.044845603807,,
2018-07-31 22:00:00+00:00,48108.0,37727.721525750116,10380.278474249884,,
2018-07-31 23:00:00+00:00,46519.0,34593.47552284566,11925.524477154337,,
2018-08-01 00:00:00+00:00,45568.0,32526.448807227567,13041.551192772433,,
2018-08-01 01:00:00+00:00,45610.0,31402.325371424748,14207.674628575252,,
2018-08-01 02:00:00+00:00,46382.0,31305.503480221752,15076.496519778248,,
2018-08-01 03:00:00+00:00,49127.0,31988.63295872152,17138.36704127848,,
2018-08-01 04:00:00+00:00,55436.0,33310.78856516254,22125.21143483746,,
2018-08-01 05:00:00+00:00,60833.0,35968.43224950644,24864.56775049356,,
2018-08-01 06:00:00+00:00,61265.0,39863.66765896166,21401.33234103834,,
2018-08-01 07:00:00+00:00,63675.0,43145.24129591988,20529.758704080123,,
2018-08-01 08:00:00+00:00,67054.0,45573.489987058456,21480.510012941544,,
2018-08-01 09:00:00+00:00,68830.0,47374.358874945734,21455.641125054266,,
2018-08-01 10:00:00+00:00,67706.0,48808.226085128976,18897.773914871024,,
2018-08-01 11:00:00+00:00,66077.0,48635.878420551955,17441.121579448045,,
2018-08-01 12:00:00+00:00,66071.0,47358.876338099646,18712.123661900354,,
2018-08-01 13:00:00+00:00,64805.0,46321.07031119572,18483.92968880428,,
